order_id,order_date,customer_id,customer_segment,region,country,city,category,product,channel,payment_method,fulfillment_status,quantity,unit_price,discount_pct,revenue,cost,profit
ORD-003884,2025-07-02,CUST-1432,Distributor,South,United States,Miami,OTC,ColdAway Syrup,Online,Insurance,Cancelled,1,14.38,0,0,0.0,0.0
ORD-003885,2024-09-12,CUST-1447,Clinic,South,United States,Miami,OTC,AllerFree Spray,Online,Wallet,Delivered,2,19.46,0.1,35.03,12.35,22.68
ORD-003886,2024-09-20,CUST-1550,Hospital,South,United States,Miami,Wellness,OmegaCare Softgels,Sales Rep,Bank Transfer,Cancelled,4,30.09,0.03,0,0.0,0.0
ORD-003887,2024-12-30,CUST-1185,Retail,West,United States,Seattle,Prescription,NeuroCalm Plus,Retail Store,Wallet,Delivered,5,55.0,0.03,266.75,124.6,142.15
ORD-003888,2025-07-08,CUST-1341,Retail,West,United States,San Diego,Prescription,GlucoBalance XR,Sales Rep,Card,Cancelled,7,63.49,0,0,0.0,0.0
ORD-003889,2025-09-24,CUST-1321,Clinic,West,Canada,Vancouver,Prescription,NeuroCalm Plus,Retail Store,Insurance,Delivered,6,55.01,0,330.06,158.34,171.72
ORD-003890,2025-09-08,CUST-1288,Retail,Central,Mexico,Guadalajara,Prescription,NeuroCalm Plus,Retail Store,Card,Returned,5,43.63,0.12,47.99,23.05,24.95
ORD-003891,2026-04-05,CUST-1003,Hospital,West,United States,San Diego,OTC,ColdAway Syrup,Online,Wallet,Cancelled,6,15.1,0.08,0,0.0,0.0
ORD-003892,2025-03-25,CUST-1649,Retail,South,United States,Miami,Devices,Nebulizer Kit,Retail Store,Wallet,Delivered,6,59.59,0.03,346.81,155.75,191.07
ORD-003893,2026-02-24,CUST-1792,Retail,Central,United States,Kansas City,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,1,27.45,0.03,26.63,10.52,16.1
ORD-003894,2025-11-05,CUST-1401,Retail,Central,United States,Denver,Prescription,CardioRelief 10mg,Retail Store,Card,Delivered,5,42.15,0,210.75,91.01,119.74
ORD-003895,2026-04-07,CUST-1369,Retail,South,United States,Miami,Prescription,GlucoBalance XR,Online,Card,Delivered,6,55.44,0.03,322.66,141.62,181.04
ORD-003896,2024-06-05,CUST-1304,Hospital,South,United States,Miami,Wellness,Vitamin D3 Drops,Partner,Insurance,Returned,3,21.02,0.05,14.98,5.82,9.16
ORD-003897,2024-09-21,CUST-1417,Clinic,Central,United States,Denver,OTC,PainEase Tablets,Online,Bank Transfer,Cancelled,8,11.28,0,0,0.0,0.0
ORD-003898,2026-04-09,CUST-1321,Distributor,West,Canada,Vancouver,Devices,BP Monitor,Sales Rep,Wallet,Delivered,7,71.87,0.12,442.72,210.34,232.38
ORD-003899,2026-02-15,CUST-1763,Retail,West,United States,San Diego,Prescription,RespiraClear,Sales Rep,Wallet,Delivered,8,32.56,0.12,229.22,92.78,136.45
ORD-003900,2025-06-30,CUST-1268,Hospital,Central,United States,Kansas City,OTC,AllerFree Spray,Partner,Bank Transfer,Delivered,2,17.37,0.03,33.7,13.3,20.4
ORD-003901,2026-01-21,CUST-1526,Retail,North,Canada,Toronto,Prescription,CardioRelief 10mg,Online,Wallet,Delivered,3,44.69,0.05,127.37,58.46,68.9
ORD-003902,2026-04-18,CUST-1257,Distributor,North,United States,New York,Prescription,NeuroCalm Plus,Partner,Card,Delivered,15,43.34,0.12,572.09,264.34,307.75
ORD-003903,2024-06-21,CUST-1282,Hospital,South,United States,Austin,Prescription,NeuroCalm Plus,Sales Rep,Wallet,Delivered,2,47.64,0.08,87.66,40.16,47.5
ORD-003904,2025-09-29,CUST-1530,Distributor,Central,Mexico,Guadalajara,Devices,Digital Thermometer,Sales Rep,Insurance,Delivered,8,19.58,0.08,144.11,50.57,93.54
ORD-003905,2024-06-16,CUST-1657,Retail,South,United States,Miami,Prescription,CardioRelief 10mg,Retail Store,Card,Delivered,1,38.05,0.1,34.24,14.43,19.82
ORD-003906,2026-01-18,CUST-1217,Retail,West,United States,Seattle,Wellness,Immunity Gummies,Online,Wallet,Delivered,6,23.4,0.03,136.19,50.73,85.45
ORD-003907,2024-07-21,CUST-1070,Retail,South,Mexico,Monterrey,OTC,DigestWell Caps,Partner,Wallet,Cancelled,5,15.06,0.1,0,0.0,0.0
ORD-003908,2026-01-30,CUST-1740,Clinic,South,United States,Miami,Wellness,Immunity Gummies,Sales Rep,Wallet,Delivered,1,21.14,0,21.14,8.18,12.96
ORD-003909,2025-02-23,CUST-1629,Retail,North,United States,New York,Prescription,NeuroCalm Plus,Online,Card,Delivered,6,51.24,0,307.44,142.2,165.24
ORD-003910,2025-01-31,CUST-1211,Retail,South,United States,Austin,OTC,DigestWell Caps,Online,Wallet,Returned,3,19.35,0.08,13.35,4.44,8.92
ORD-003911,2024-07-16,CUST-1365,Retail,West,United States,Seattle,Prescription,RespiraClear,Online,Bank Transfer,Returned,6,36.33,0.05,51.77,21.1,30.67
ORD-003912,2025-02-22,CUST-1576,Clinic,South,United States,Miami,Prescription,GlucoBalance XR,Retail Store,Wallet,Delivered,4,46.53,0.05,176.81,87.91,88.91
ORD-003913,2026-01-23,CUST-1388,Retail,West,United States,Seattle,Devices,BP Monitor,Retail Store,Card,Cancelled,7,84.3,0.08,0,0.0,0.0
ORD-003914,2024-08-31,CUST-1396,Retail,South,United States,Miami,Wellness,Protein Plus Sachets,Online,Insurance,Delivered,5,34.4,0.03,166.84,68.88,97.96
ORD-003915,2024-07-21,CUST-1177,Retail,North,Canada,Toronto,Prescription,CardioRelief 10mg,Online,Wallet,Delivered,3,44.1,0.05,125.69,57.38,68.31
ORD-003916,2024-11-19,CUST-1473,Clinic,South,Mexico,Monterrey,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,4,35.05,0.03,135.99,54.51,81.49
ORD-003917,2024-11-07,CUST-1497,Distributor,West,United States,San Diego,OTC,AllerFree Spray,Retail Store,Insurance,Delivered,11,20.68,0.08,209.28,76.71,132.57
ORD-003918,2024-11-14,CUST-1438,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,6,53.22,0.03,309.74,140.19,169.55
ORD-003919,2024-11-19,CUST-1778,Retail,Central,United States,Denver,OTC,AllerFree Spray,Partner,Wallet,Delivered,3,20.03,0.03,58.29,21.17,37.11
ORD-003920,2025-01-06,CUST-1464,Retail,West,United States,Seattle,OTC,PainEase Tablets,Online,Insurance,Cancelled,6,13.41,0.05,0,0.0,0.0
ORD-003921,2025-06-06,CUST-1638,Distributor,Central,Mexico,Guadalajara,OTC,PainEase Tablets,Retail Store,Bank Transfer,Delivered,5,10.27,0.05,48.78,15.83,32.95
ORD-003922,2024-12-18,CUST-1021,Distributor,West,United States,Seattle,Devices,Pulse Oximeter,Online,Wallet,Returned,10,67.45,0.08,155.14,66.48,88.66
ORD-003923,2025-07-31,CUST-1078,Retail,West,United States,San Diego,Devices,Pulse Oximeter,Online,Card,Delivered,2,49.63,0,99.26,40.75,58.51
ORD-003924,2026-01-18,CUST-1427,Distributor,South,United States,Austin,Wellness,Vitamin D3 Drops,Partner,Bank Transfer,Delivered,11,26.28,0,289.08,106.95,182.13
ORD-003925,2025-07-25,CUST-1764,Retail,West,United States,San Diego,Prescription,GlucoBalance XR,Sales Rep,Bank Transfer,Delivered,4,61.56,0.08,226.54,110.63,115.91
ORD-003926,2025-03-01,CUST-1556,Distributor,West,United States,Seattle,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,11,45.89,0.1,454.31,200.93,253.38
ORD-003927,2024-09-11,CUST-1200,Retail,North,Canada,Toronto,OTC,ColdAway Syrup,Online,Bank Transfer,Cancelled,4,14.28,0.1,0,0.0,0.0
ORD-003928,2026-04-28,CUST-1753,Retail,South,United States,Miami,Wellness,Protein Plus Sachets,Online,Bank Transfer,Cancelled,1,30.78,0.12,0,0.0,0.0
ORD-003929,2026-05-22,CUST-1464,Hospital,Central,United States,Denver,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,2,40.88,0.05,77.67,34.05,43.62
ORD-003930,2025-08-14,CUST-1014,Distributor,Central,United States,Denver,OTC,PainEase Tablets,Sales Rep,Wallet,Delivered,10,9.36,0.12,82.37,28.38,53.99
ORD-003931,2026-01-04,CUST-1683,Hospital,West,United States,Seattle,OTC,ColdAway Syrup,Retail Store,Card,Returned,7,18.31,0.1,28.84,10.49,18.35
ORD-003932,2025-03-07,CUST-1085,Distributor,West,Canada,Vancouver,Devices,Digital Thermometer,Sales Rep,Card,Returned,13,22.9,0.03,72.19,25.59,46.6
ORD-003933,2025-11-15,CUST-1209,Retail,North,United States,Chicago,Prescription,NeuroCalm Plus,Retail Store,Bank Transfer,Delivered,7,59.96,0.08,386.14,165.72,220.42
ORD-003934,2025-07-17,CUST-1545,Hospital,North,United States,New York,Prescription,RespiraClear,Partner,Insurance,Cancelled,7,38.19,0.1,0,0.0,0.0
ORD-003935,2024-07-31,CUST-1630,Retail,South,United States,Austin,Wellness,Immunity Gummies,Online,Insurance,Delivered,7,18.41,0,128.87,46.19,82.68
ORD-003936,2024-08-20,CUST-1678,Retail,Central,Mexico,Guadalajara,Devices,Pulse Oximeter,Partner,Card,Delivered,1,45.37,0.08,41.74,16.68,25.06
ORD-003937,2026-03-07,CUST-1193,Retail,South,United States,Miami,Devices,Digital Thermometer,Retail Store,Insurance,Cancelled,6,22.36,0.1,0,0.0,0.0
ORD-003938,2026-01-02,CUST-1172,Distributor,South,United States,Miami,Devices,BP Monitor,Online,Insurance,Delivered,9,82.72,0.03,722.15,345.04,377.11
ORD-003939,2026-03-02,CUST-1668,Retail,North,United States,Chicago,Wellness,Protein Plus Sachets,Sales Rep,Card,Delivered,2,36.99,0.12,65.1,27.6,37.5
ORD-003940,2025-05-24,CUST-1272,Retail,North,United States,Chicago,Prescription,NeuroCalm Plus,Partner,Wallet,Cancelled,1,50.67,0.12,0,0.0,0.0
ORD-003941,2024-11-23,CUST-1273,Clinic,Central,United States,Denver,Wellness,OmegaCare Softgels,Online,Bank Transfer,Delivered,7,27.74,0.03,188.35,76.83,111.52
ORD-003942,2024-06-14,CUST-1085,Retail,West,United States,San Diego,Wellness,OmegaCare Softgels,Sales Rep,Wallet,Returned,5,28.17,0,35.21,14.88,20.34
ORD-003943,2025-11-23,CUST-1442,Clinic,South,United States,Miami,Prescription,NeuroCalm Plus,Sales Rep,Bank Transfer,Returned,6,52.54,0.03,76.45,34.14,42.31
ORD-003944,2025-07-05,CUST-1549,Retail,North,United States,New York,Prescription,CardioRelief 10mg,Partner,Card,Returned,2,46.54,0.03,22.57,10.14,12.43
ORD-003945,2026-01-23,CUST-1103,Retail,North,United States,New York,Wellness,Protein Plus Sachets,Partner,Insurance,Returned,1,41.99,0.12,9.24,3.9,5.34
ORD-003946,2024-07-27,CUST-1244,Clinic,Central,United States,Kansas City,Wellness,Vitamin D3 Drops,Online,Wallet,Returned,3,21.08,0.05,15.02,6.23,8.79
ORD-003947,2025-10-04,CUST-1203,Retail,Central,United States,Denver,Wellness,Vitamin D3 Drops,Retail Store,Wallet,Returned,6,20.48,0.03,29.8,12.12,17.68
ORD-003948,2024-06-26,CUST-1391,Retail,North,Canada,Toronto,Prescription,GlucoBalance XR,Online,Wallet,Delivered,1,53.35,0.03,51.75,23.69,28.06
ORD-003949,2025-06-01,CUST-1297,Distributor,North,United States,New York,Prescription,NeuroCalm Plus,Online,Insurance,Delivered,3,49.83,0.1,134.54,57.9,76.64
ORD-003950,2024-06-19,CUST-1318,Retail,Central,United States,Denver,Prescription,RespiraClear,Online,Card,Delivered,1,33.49,0.12,29.47,12.98,16.49
ORD-003951,2025-08-17,CUST-1722,Retail,Central,Mexico,Guadalajara,Prescription,NeuroCalm Plus,Sales Rep,Bank Transfer,Returned,8,38.13,0.08,70.16,30.59,39.57
ORD-003952,2025-01-04,CUST-1316,Retail,West,United States,Seattle,Prescription,NeuroCalm Plus,Partner,Insurance,Delivered,3,61.84,0.12,163.26,70.13,93.13
ORD-003953,2025-08-23,CUST-1226,Retail,South,Mexico,Monterrey,Wellness,Protein Plus Sachets,Partner,Insurance,Delivered,8,31.66,0.03,245.68,116.72,128.96
ORD-003954,2025-03-23,CUST-1755,Retail,North,Canada,Toronto,Prescription,RespiraClear,Online,Card,Returned,2,31.33,0.12,13.79,6.05,7.73
ORD-003955,2024-06-09,CUST-1201,Retail,South,United States,Miami,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Delivered,8,41.8,0,334.4,134.75,199.65
ORD-003956,2024-06-17,CUST-1205,Retail,South,Mexico,Monterrey,OTC,ColdAway Syrup,Online,Wallet,Delivered,6,12.78,0.1,69.01,25.36,43.66
ORD-003957,2025-02-23,CUST-1428,Clinic,Central,United States,Denver,Devices,Pulse Oximeter,Online,Wallet,Returned,6,52.29,0.03,76.08,29.89,46.2
ORD-003958,2025-07-01,CUST-1091,Retail,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Delivered,7,33.42,0,233.94,109.39,124.55
ORD-003959,2024-10-17,CUST-1427,Clinic,Central,Mexico,Guadalajara,Prescription,GlucoBalance XR,Partner,Wallet,Cancelled,2,54.13,0,0,0.0,0.0
ORD-003960,2025-12-06,CUST-1432,Distributor,North,United States,Chicago,Prescription,RespiraClear,Online,Card,Delivered,12,34.87,0.12,368.23,150.0,218.23
ORD-003961,2025-07-13,CUST-1161,Retail,South,Mexico,Monterrey,Devices,Digital Thermometer,Sales Rep,Wallet,Delivered,1,23.82,0.1,21.44,7.51,13.93
ORD-003962,2025-06-25,CUST-1635,Clinic,North,United States,Chicago,OTC,DigestWell Caps,Partner,Bank Transfer,Cancelled,7,15.85,0.05,0,0.0,0.0
ORD-003963,2025-05-10,CUST-1720,Hospital,Central,Mexico,Guadalajara,Prescription,NeuroCalm Plus,Sales Rep,Bank Transfer,Cancelled,1,41.6,0,0,0.0,0.0
ORD-003964,2024-06-26,CUST-1371,Retail,North,United States,New York,Prescription,RespiraClear,Online,Insurance,Delivered,3,37.7,0.1,101.79,42.57,59.22
ORD-003965,2025-09-19,CUST-1248,Clinic,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Sales Rep,Insurance,Delivered,3,19.28,0,57.84,23.6,34.24
ORD-003966,2024-08-09,CUST-1634,Hospital,South,United States,Austin,Wellness,OmegaCare Softgels,Retail Store,Wallet,Delivered,2,28.44,0.03,55.17,23.64,31.53
ORD-003967,2025-08-24,CUST-1160,Clinic,South,Mexico,Monterrey,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Delivered,8,32.26,0.08,237.43,111.86,125.57
ORD-003968,2025-05-03,CUST-1521,Hospital,South,United States,Austin,OTC,AllerFree Spray,Retail Store,Wallet,Returned,2,17.22,0.12,7.58,2.77,4.81
ORD-003969,2025-06-27,CUST-1570,Distributor,South,United States,Austin,OTC,AllerFree Spray,Online,Insurance,Delivered,17,16.16,0.12,241.75,94.46,147.3
ORD-003970,2024-08-21,CUST-1243,Retail,Central,United States,Denver,Wellness,Vitamin D3 Drops,Partner,Bank Transfer,Cancelled,2,18.79,0,0,0.0,0.0
ORD-003971,2026-05-19,CUST-1021,Clinic,North,Canada,Toronto,OTC,AllerFree Spray,Online,Insurance,Delivered,8,20.37,0.03,158.07,63.84,94.23
ORD-003972,2025-03-17,CUST-1604,Distributor,West,Canada,Vancouver,Devices,Nebulizer Kit,Online,Bank Transfer,Delivered,8,70.97,0.03,550.73,234.58,316.15
ORD-003973,2024-09-23,CUST-1700,Hospital,South,Mexico,Monterrey,OTC,ColdAway Syrup,Sales Rep,Wallet,Delivered,7,12.64,0.08,81.4,29.74,51.67
ORD-003974,2026-04-02,CUST-1200,Clinic,North,Canada,Toronto,Wellness,Immunity Gummies,Partner,Wallet,Delivered,7,19.66,0.03,133.49,49.44,84.05
ORD-003975,2025-10-01,CUST-1746,Clinic,Central,Mexico,Guadalajara,Prescription,NeuroCalm Plus,Online,Insurance,Delivered,7,46.81,0.03,317.84,141.07,176.77
ORD-003976,2025-01-02,CUST-1504,Retail,West,United States,Seattle,Wellness,Vitamin D3 Drops,Sales Rep,Card,Cancelled,6,24.26,0.08,0,0.0,0.0
ORD-003977,2025-07-26,CUST-1174,Clinic,Central,United States,Kansas City,Devices,Digital Thermometer,Online,Card,Returned,5,22.78,0,28.48,9.88,18.59
ORD-003978,2025-11-16,CUST-1538,Clinic,North,United States,New York,Wellness,Vitamin D3 Drops,Retail Store,Card,Delivered,6,27.21,0,163.26,64.19,99.07
ORD-003979,2025-02-11,CUST-1521,Retail,North,United States,Chicago,Devices,Digital Thermometer,Online,Bank Transfer,Delivered,6,25.15,0.1,135.81,48.2,87.61
ORD-003980,2026-05-11,CUST-1408,Distributor,North,United States,Chicago,OTC,ColdAway Syrup,Retail Store,Wallet,Delivered,8,14.88,0.03,115.47,43.64,71.82
ORD-003981,2024-12-02,CUST-1281,Hospital,North,United States,New York,Wellness,Protein Plus Sachets,Retail Store,Wallet,Cancelled,8,41.2,0.12,0,0.0,0.0
ORD-003982,2025-01-22,CUST-1356,Retail,North,Canada,Toronto,OTC,DigestWell Caps,Retail Store,Card,Cancelled,5,19.83,0.08,0,0.0,0.0
ORD-003983,2024-07-02,CUST-1220,Distributor,Central,United States,Denver,Prescription,NeuroCalm Plus,Sales Rep,Card,Cancelled,6,47.54,0.03,0,0.0,0.0
ORD-003984,2025-01-26,CUST-1580,Clinic,South,United States,Miami,Wellness,Immunity Gummies,Sales Rep,Wallet,Delivered,1,20.2,0.05,19.19,6.88,12.31
ORD-003985,2024-06-17,CUST-1538,Hospital,South,United States,Miami,OTC,AllerFree Spray,Online,Bank Transfer,Cancelled,1,19.98,0.1,0,0.0,0.0
ORD-003986,2026-04-14,CUST-1453,Retail,North,United States,New York,Prescription,NeuroCalm Plus,Retail Store,Wallet,Delivered,2,45.12,0,90.24,38.75,51.49
ORD-003987,2026-05-03,CUST-1318,Retail,Central,United States,Denver,Devices,Digital Thermometer,Sales Rep,Bank Transfer,Returned,7,21.49,0.05,35.73,12.46,23.27
ORD-003988,2025-11-07,CUST-1143,Hospital,Central,United States,Denver,Wellness,Vitamin D3 Drops,Partner,Bank Transfer,Delivered,2,22.85,0.1,41.13,15.77,25.36
ORD-003989,2025-10-24,CUST-1419,Retail,West,United States,Seattle,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,8,20.06,0.03,155.67,60.18,95.48
ORD-003990,2024-06-08,CUST-1488,Clinic,South,United States,Austin,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Returned,5,33.83,0.05,40.17,18.95,21.22
ORD-003991,2025-08-08,CUST-1714,Hospital,North,United States,New York,Devices,Digital Thermometer,Partner,Insurance,Returned,7,22.83,0.08,36.76,11.42,25.34
ORD-003992,2025-04-09,CUST-1090,Distributor,West,Canada,Vancouver,Wellness,OmegaCare Softgels,Partner,Bank Transfer,Delivered,16,27.51,0.05,418.15,181.07,237.08
ORD-003993,2024-09-12,CUST-1097,Retail,Central,United States,Kansas City,Wellness,Immunity Gummies,Sales Rep,Insurance,Delivered,7,17.48,0.08,112.57,41.12,71.46
ORD-003994,2024-09-16,CUST-1580,Retail,North,United States,New York,OTC,ColdAway Syrup,Sales Rep,Bank Transfer,Delivered,1,16.23,0.12,14.28,5.16,9.12
ORD-003995,2024-12-04,CUST-1471,Hospital,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Online,Wallet,Returned,6,37.53,0.05,53.48,22.17,31.31
ORD-003996,2026-03-24,CUST-1516,Retail,South,United States,Austin,Prescription,CardioRelief 10mg,Partner,Wallet,Cancelled,5,38.5,0.1,0,0.0,0.0
ORD-003997,2026-01-28,CUST-1126,Retail,North,United States,Chicago,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,8,33.8,0.03,262.29,103.65,158.63
ORD-003998,2025-12-31,CUST-1430,Hospital,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Partner,Insurance,Delivered,1,55.37,0,55.37,24.97,30.4
ORD-003999,2024-06-01,CUST-1038,Retail,North,United States,Chicago,OTC,ColdAway Syrup,Online,Card,Delivered,3,16.76,0.08,46.26,16.78,29.48
ORD-004000,2024-06-08,CUST-1069,Distributor,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Partner,Card,Cancelled,9,20.53,0.08,0,0.0,0.0
ORD-004001,2024-10-15,CUST-1717,Hospital,Central,United States,Kansas City,OTC,PainEase Tablets,Retail Store,Bank Transfer,Returned,7,10.82,0.08,17.42,5.52,11.9
ORD-004002,2024-12-07,CUST-1306,Hospital,Central,United States,Denver,OTC,DigestWell Caps,Partner,Bank Transfer,Delivered,7,18.17,0.12,111.93,39.62,72.31
ORD-004003,2025-12-05,CUST-1141,Clinic,West,United States,San Diego,Wellness,Vitamin D3 Drops,Retail Store,Insurance,Returned,2,28.13,0.05,13.36,4.87,8.49
ORD-004004,2025-09-27,CUST-1166,Retail,Central,United States,Kansas City,Prescription,GlucoBalance XR,Online,Insurance,Cancelled,6,55.38,0,0,0.0,0.0
ORD-004005,2024-06-26,CUST-1590,Hospital,Central,United States,Kansas City,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Delivered,2,34.16,0.1,61.49,24.8,36.69
ORD-004006,2024-06-23,CUST-1550,Clinic,Central,United States,Kansas City,OTC,ColdAway Syrup,Online,Insurance,Delivered,2,12.64,0.1,22.75,8.6,14.15
ORD-004007,2025-09-30,CUST-1450,Retail,North,United States,Chicago,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Delivered,7,60.19,0.03,408.69,201.16,207.53
ORD-004008,2024-06-12,CUST-1671,Retail,Central,United States,Denver,Prescription,GlucoBalance XR,Retail Store,Insurance,Cancelled,4,47.73,0.05,0,0.0,0.0
ORD-004009,2026-01-30,CUST-1428,Distributor,South,United States,Austin,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,11,28.86,0.1,285.71,117.83,167.88
ORD-004010,2024-08-17,CUST-1019,Hospital,North,United States,Chicago,OTC,PainEase Tablets,Online,Insurance,Cancelled,5,11.87,0.08,0,0.0,0.0
ORD-004011,2025-04-23,CUST-1743,Clinic,South,Mexico,Monterrey,Prescription,CardioRelief 10mg,Retail Store,Card,Delivered,8,39.97,0.03,310.17,124.17,185.99
ORD-004012,2025-06-18,CUST-1304,Clinic,West,United States,San Diego,Prescription,CardioRelief 10mg,Sales Rep,Insurance,Delivered,1,38.56,0,38.56,17.28,21.28
ORD-004013,2025-09-03,CUST-1191,Retail,Central,Mexico,Guadalajara,Prescription,RespiraClear,Sales Rep,Card,Delivered,3,29.85,0.08,82.39,31.91,50.47
ORD-004014,2025-01-04,CUST-1762,Hospital,West,Canada,Vancouver,Prescription,RespiraClear,Partner,Bank Transfer,Cancelled,1,38.11,0.08,0,0.0,0.0
ORD-004015,2024-11-04,CUST-1794,Hospital,North,Canada,Toronto,Wellness,Protein Plus Sachets,Online,Bank Transfer,Delivered,5,41.11,0.1,185.0,77.4,107.59
ORD-004016,2025-06-20,CUST-1190,Hospital,Central,United States,Kansas City,Prescription,RespiraClear,Retail Store,Insurance,Delivered,7,32.53,0.05,216.32,84.5,131.82
ORD-004017,2025-11-03,CUST-1648,Retail,West,United States,Seattle,Prescription,NeuroCalm Plus,Sales Rep,Insurance,Cancelled,1,61.92,0.08,0,0.0,0.0
ORD-004018,2025-04-03,CUST-1283,Clinic,West,Canada,Vancouver,OTC,AllerFree Spray,Retail Store,Bank Transfer,Returned,6,18.59,0.12,24.54,9.45,15.09
ORD-004019,2026-04-16,CUST-1683,Hospital,West,United States,San Diego,OTC,PainEase Tablets,Online,Wallet,Cancelled,6,11.37,0.05,0,0.0,0.0
ORD-004020,2025-07-08,CUST-1291,Retail,West,United States,Seattle,Devices,Pulse Oximeter,Retail Store,Wallet,Cancelled,4,52.95,0.12,0,0.0,0.0
ORD-004021,2025-08-31,CUST-1536,Distributor,West,United States,San Diego,Wellness,Protein Plus Sachets,Partner,Wallet,Cancelled,3,42.08,0,0,0.0,0.0
ORD-004022,2025-07-25,CUST-1448,Distributor,Central,United States,Kansas City,Devices,Pulse Oximeter,Sales Rep,Insurance,Delivered,18,47.28,0.1,765.94,314.7,451.23
ORD-004023,2025-09-25,CUST-1414,Clinic,North,United States,Chicago,Wellness,OmegaCare Softgels,Online,Bank Transfer,Delivered,5,29.19,0.03,141.57,62.53,79.04
ORD-004024,2024-09-25,CUST-1073,Hospital,West,United States,Seattle,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,6,33.27,0.03,193.63,73.85,119.78
ORD-004025,2026-04-08,CUST-1259,Retail,Central,Mexico,Guadalajara,Wellness,OmegaCare Softgels,Partner,Wallet,Returned,7,24.84,0,43.47,19.49,23.98
ORD-004026,2026-01-02,CUST-1704,Retail,North,United States,Chicago,Wellness,Vitamin D3 Drops,Partner,Insurance,Delivered,4,26.76,0.08,98.48,35.56,62.92
ORD-004027,2025-07-01,CUST-1753,Retail,South,United States,Miami,OTC,PainEase Tablets,Partner,Insurance,Delivered,6,10.6,0.12,55.97,19.51,36.46
ORD-004028,2024-06-06,CUST-1084,Retail,South,United States,Miami,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Delivered,3,30.39,0.08,83.88,38.18,45.69
ORD-004029,2024-07-23,CUST-1702,Retail,North,United States,New York,Wellness,Vitamin D3 Drops,Online,Insurance,Cancelled,1,24.49,0.1,0,0.0,0.0
ORD-004030,2024-11-01,CUST-1130,Clinic,West,United States,San Diego,Wellness,Immunity Gummies,Online,Card,Delivered,3,22.81,0.1,61.59,21.21,40.37
ORD-004031,2026-03-01,CUST-1536,Hospital,Central,United States,Kansas City,OTC,PainEase Tablets,Partner,Insurance,Delivered,4,10.23,0.1,36.83,12.8,24.02
ORD-004032,2025-11-05,CUST-1109,Hospital,South,United States,Austin,OTC,DigestWell Caps,Partner,Bank Transfer,Delivered,5,19.13,0.08,88.0,29.03,58.96
ORD-004033,2025-05-23,CUST-1028,Retail,West,United States,San Diego,OTC,PainEase Tablets,Retail Store,Insurance,Delivered,1,12.94,0.08,11.9,3.98,7.92
ORD-004034,2025-07-21,CUST-1604,Retail,North,United States,Chicago,OTC,PainEase Tablets,Partner,Wallet,Delivered,6,12.18,0.1,65.77,23.87,41.9
ORD-004035,2024-08-24,CUST-1143,Retail,West,United States,San Diego,Prescription,NeuroCalm Plus,Sales Rep,Card,Delivered,3,53.32,0.12,140.76,61.12,79.65
ORD-004036,2026-01-25,CUST-1186,Hospital,Central,United States,Kansas City,OTC,PainEase Tablets,Partner,Card,Delivered,2,12.41,0.03,24.08,7.71,16.36
ORD-004037,2025-06-28,CUST-1732,Clinic,South,Mexico,Monterrey,OTC,ColdAway Syrup,Online,Wallet,Delivered,5,12.46,0.05,59.19,22.47,36.72
ORD-004038,2025-10-24,CUST-1047,Retail,South,United States,Miami,Wellness,OmegaCare Softgels,Partner,Bank Transfer,Returned,8,26.27,0.1,47.29,18.44,28.84
ORD-004039,2025-11-04,CUST-1262,Retail,North,United States,Chicago,Prescription,RespiraClear,Partner,Insurance,Returned,5,36.0,0.08,41.4,16.89,24.51
ORD-004040,2025-01-10,CUST-1263,Clinic,North,United States,New York,OTC,PainEase Tablets,Sales Rep,Bank Transfer,Delivered,4,13.79,0.12,48.54,17.32,31.22
ORD-004041,2025-12-03,CUST-1284,Retail,Central,United States,Denver,OTC,DigestWell Caps,Online,Insurance,Delivered,3,15.49,0.08,42.75,15.89,26.87
ORD-004042,2026-04-28,CUST-1513,Retail,South,United States,Austin,Wellness,Protein Plus Sachets,Online,Bank Transfer,Delivered,2,30.31,0.05,57.59,27.13,30.46
